country,year,type,age,f,m,total
South Africa,2009,sn,1524,12877,10950,23827
South Africa,2009,sn,2534,16885,15950,32835
South Africa,2009,sn,3544,10925,11747,22672
South Africa,2009,sn,4554,8744,7448,16192
South Africa,2009,sn,5564,5633,6790,12423
South Africa,2009,sn,65,3848,4437,8285
South Africa,2009,sp,014,2358,1685,4043
South Africa,2009,sp,1524,14361,8609,22970
South Africa,2009,sp,2534,21944,22620,44564
South Africa,2009,sp,3544,13777,21164,34941
South Africa,2009,sp,4554,7114,12949,20063
South Africa,2009,sp,5564,3320,5256,8576
South Africa,2009,sp,65,2106,2207,4313
South Africa,2010,ep,014,1474,1810,3284
South Africa,2010,ep,1524,4716,2485,7201
South Africa,2010,ep,2534,10759,8500,19259
South Africa,2010,ep,3544,12277,8270,20547
South Africa,2010,ep,4554,3423,4444,7867
South Africa,2010,ep,5564,1498,1948,3446
South Africa,2010,ep,65,1007,1154,2161
South Africa,2010,sn,014,21406,22355,43761
South Africa,2010,sn,1524,10406,5489,15895
South Africa,2010,sn,2534,22281,17584,39865
South Africa,2010,sn,3544,15293,18741,34034
South Africa,2010,sn,4554,8186,11895,20081
South Africa,2010,sn,5564,3695,5981,9676
South Africa,2010,sn,65,2633,3175,5808
South Africa,2010,sp,014,1933,1496,3429
South Africa,2010,sp,1524,13023,9925,22948
South Africa,2010,sp,2534,20205,20855,41060
South Africa,2010,sp,3544,12910,19842,32752
South Africa,2010,sp,4554,6873,12386,19259
South Africa,2010,sp,5564,3165,5155,8320
South Africa,2010,sp,65,2128,2211,4339
South Africa,2011,ep,014,1127,1272,2399
South Africa,2011,ep,1524,2871,1730,4601
South Africa,2011,ep,2534,6670,5673,12343
South Africa,2011,ep,3544,4651,5501,10152
South Africa,2011,ep,4554,2244,3038,5282
South Africa,2011,ep,5564,992,1414,2406
South Africa,2011,ep,65,636,709,1345
South Africa,2011,sn,014,15699,16381,32080
South Africa,2011,sn,1524,6853,3682,10535
South Africa,2011,sn,2534,15343,12442,27785
South Africa,2011,sn,3544,10678,13486,24164
South Africa,2011,sn,4554,5872,8520,14392
South Africa,2011,sn,5564,2909,4565,7474
South Africa,2011,sn,65,1971,2412,4383
South Africa,2011,sp,014,1932,1472,3404
South Africa,2011,sp,1524,12751,9772,22523
South Africa,2011,sp,2534,19250,20487,39737
South Africa,2011,sp,3544,12807,19360,32167
South Africa,2011,sp,4554,6955,12111,19066
South Africa,2011,sp,5564,3266,5220,8486
South Africa,2011,sp,65,2223,2164,4387
South Africa,2012,ep,014,1081,1246,2327
South Africa,2012,ep,1524,3072,1854,4926
South Africa,2012,ep,2534,7290,6304,13594
South Africa,2012,ep,3544,4952,6323,11275
South Africa,2012,ep,4554,2491,3495,5986
South Africa,2012,ep,5564,1118,1591,2709
South Africa,2012,ep,65,791,859,1650
South Africa,2012,sn,014,16383,17218,33601
South Africa,2012,sn,1524,7489,4510,11999
South Africa,2012,sn,2534,16536,14507,31043
South Africa,2012,sn,3544,11769,15734,27503
South Africa,2012,sn,4554,6378,10171,16549
South Africa,2012,sn,5564,3214,5340,8554
South Africa,2012,sn,65,2497,2885,5382
South Africa,2012,sp,014,1545,1132,2677
South Africa,2012,sp,1524,11547,9074,20621
South Africa,2012,sp,2534,17452,19894,37346
South Africa,2012,sp,3544,11430,18510,29940
South Africa,2012,sp,4554,5939,11331,17270
South Africa,2012,sp,5564,2846,5054,7900
South Africa,2012,sp,65,2059,2085,4144
South Africa,2013,rel,014,18054,18617,36671
South Africa,2013,rel,1524,21166,16120,37286
South Africa,2013,rel,2534,41071,43685,84756
South Africa,2013,rel,3544,29297,45922,75219
South Africa,2013,rel,4554,15910,28497,44407
South Africa,2013,rel,5564,7807,13923,21730
South Africa,2013,rel,65,5672,6639,12311
South Sudan,2011,sp,014,60,39,99
South Sudan,2011,sp,1524,181,251,432
South Sudan,2011,sp,2534,318,599,917
South Sudan,2011,sp,3544,239,402,641
South Sudan,2011,sp,4554,172,259,431
South Sudan,2011,sp,5564,59,135,194
South Sudan,2011,sp,65,26,57,83
South Sudan,2012,sp,014,58,42,100
South Sudan,2012,sp,1524,212,356,568
South Sudan,2012,sp,2534,302,753,1055
South Sudan,2012,sp,3544,221,462,683
South Sudan,2012,sp,4554,139,267,406
South Sudan,2012,sp,5564,62,135,197
South Sudan,2012,sp,65,24,87,111
South Sudan,2013,rel,014,68,43,111
South Sudan,2013,rel,1524,185,371,556
South Sudan,2013,rel,2534,302,721,1023
South Sudan,2013,rel,3544,204,447,651
South Sudan,2013,rel,4554,146,247,393
South Sudan,2013,rel,5564,67,118,185
South Sudan,2013,rel,65,26,87,113
Spain,1995,sp,014,23,22,45
Spain,1995,sp,1524,90,132,222
Spain,1995,sp,2534,129,337,466
Spain,1995,sp,3544,64,242,306
Spain,1995,sp,4554,39,150,189
Spain,1995,sp,5564,34,112,146
Spain,1995,sp,65,98,228,326
Spain,1998,sp,014,3,25,28
Spain,1998,sp,1524,149,186,335
Spain,1998,sp,2534,167,361,528
Spain,1998,sp,3544,61,294,355
Spain,1998,sp,4554,27,195,222
Spain,1998,sp,5564,25,114,139
Spain,1998,sp,65,104,205,309
Spain,2001,sp,014,15,13,28
Spain,2001,sp,1524,140,160,300
Spain,2001,sp,2534,237,355,592
Spain,2001,sp,3544,116,351,467
Spain,2001,sp,4554,37,215,252
Spain,2001,sp,5564,21,134,155
Spain,2001,sp,65,83,232,315
Spain,2002,sp,014,17,22,39
Spain,2002,sp,1524,194,189,383
Spain,2002,sp,2534,265,392,657
Spain,2002,sp,3544,131,405,536
Spain,2002,sp,4554,56,300,356
Spain,2002,sp,5564,29,192,221
Spain,2002,sp,65,117,337,454
Spain,2003,sp,014,6,7,13
Spain,2003,sp,1524,138,153,291
Spain,2003,sp,2534,218,334,552
Spain,2003,sp,3544,113,305,418
Spain,2003,sp,4554,51,219,270
Spain,2003,sp,5564,29,132,161
Spain,2003,sp,65,87,222,309
Spain,2004,sp,014,9,14,23
Spain,2004,sp,1524,158,140,298
Spain,2004,sp,2534,202,301,503
Spain,2004,sp,3544,125,312,437
Spain,2004,sp,4554,48,229,277
Spain,2004,sp,5564,22,142,164
Spain,2004,sp,65,82,227,309
Spain,2005,sp,014,10,13,23
Spain,2005,sp,1524,142,166,308
Spain,2005,sp,2534,252,394,646
Spain,2005,sp,3544,151,367,518
Spain,2005,sp,4554,63,230,293
Spain,2005,sp,5564,24,140,164
Spain,2005,sp,65,108,230,338
Spain,2006,ep,014,25,32,57
Spain,2006,ep,1524,55,88,143
Spain,2006,ep,2534,118,166,284
Spain,2006,ep,3544,86,146,232
Spain,2006,ep,4554,58,100,158
Spain,2006,ep,5564,48,81,129
Spain,2006,ep,65,186,185,371
Spain,2006,sn,014,212,228,440
Spain,2006,sn,1524,248,241,489
Spain,2006,sn,2534,383,495,878
Spain,2006,sn,3544,241,572,813
Spain,2006,sn,4554,112,388,500
Spain,2006,sn,5564,77,248,325
Spain,2006,sn,65,224,513,737
Spain,2006,sp,014,17,18,35
Spain,2006,sp,1524,122,142,264
Spain,2006,sp,2534,264,332,596
Spain,2006,sp,3544,137,311,448
Spain,2006,sp,4554,48,232,280
Spain,2006,sp,5564,19,105,124
Spain,2006,sp,65,77,175,252
Spain,2007,ep,014,35,32,67
Spain,2007,ep,1524,95,79,174
Spain,2007,ep,2534,139,173,312
Spain,2007,ep,3544,90,163,253
Spain,2007,ep,4554,50,74,124
Spain,2007,ep,5564,57,73,130
Spain,2007,ep,65,177,158,335
Spain,2007,sn,014,187,180,367
Spain,2007,sn,1524,172,313,485
Spain,2007,sn,2534,302,357,659
Spain,2007,sn,3544,182,431,613
Spain,2007,sn,4554,83,289,372
Spain,2007,sn,5564,77,220,297
Spain,2007,sn,65,227,438,665
Spain,2007,sp,014,12,10,22
Spain,2007,sp,1524,164,184,348
Spain,2007,sp,2534,291,375,666
Spain,2007,sp,3544,136,379,515
Spain,2007,sp,4554,63,257,320
Spain,2007,sp,5564,23,128,151
Spain,2007,sp,65,93,191,284
Spain,2008,ep,014,42,45,87
Spain,2008,ep,1524,83,117,200
Spain,2008,ep,2534,137,213,350
Spain,2008,ep,3544,111,187,298
Spain,2008,ep,4554,58,100,158
Spain,2008,ep,5564,51,77,128
Spain,2008,ep,65,179,177,356
Spain,2008,sn,014,199,225,424
Spain,2008,sn,1524,158,190,348
Spain,2008,sn,2534,240,315,555
Spain,2008,sn,3544,163,337,500
Spain,2008,sn,4554,87,260,347
Spain,2008,sn,5564,60,187,247
Spain,2008,sn,65,124,300,424
Spain,2008,sp,014,13,18,31
Spain,2008,sp,1524,168,179,347
Spain,2008,sp,2534,294,355,649
Spain,2008,sp,3544,173,349,522
Spain,2008,sp,4554,68,268,336
Spain,2008,sp,5564,16,157,173
Spain,2008,sp,65,73,200,273
Spain,2009,ep,014,0,0,0
Spain,2009,ep,1524,0,0,0
Spain,2009,ep,2534,0,0,0
Spain,2009,ep,3544,0,0,0
Spain,2009,ep,4554,0,0,0
Spain,2009,ep,5564,0,0,0
Spain,2009,ep,65,0,0,0
Spain,2009,sn,014,0,0,0
Spain,2009,sn,1524,0,0,0
Spain,2009,sn,2534,0,0,0
Spain,2009,sn,3544,0,0,0
Spain,2009,sn,4554,0,0,0
Spain,2009,sn,5564,0,0,0
Spain,2009,sn,65,0,0,0
Spain,2009,sp,014,0,0,0
Spain,2009,sp,1524,0,0,0
Spain,2009,sp,2534,0,0,0
Spain,2009,sp,3544,0,0,0
Spain,2009,sp,4554,0,0,0
Spain,2009,sp,5564,0,0,0
Spain,2009,sp,65,0,0,0
Spain,2010,ep,014,41,53,94
Spain,2010,ep,1524,94,81,175
Spain,2010,ep,2534,154,231,385
Spain,2010,ep,3544,124,195,319
Spain,2010,ep,4554,73,115,188
Spain,2010,ep,5564,75,87,162
Spain,2010,ep,65,234,197,431
Spain,2010,sn,014,153,194,347
Spain,2010,sn,1524,93,102,195
Spain,2010,sn,2534,197,265,462
Spain,2010,sn,3544,120,249,369
Spain,2010,sn,4554,72,232,304
Spain,2010,sn,5564,59,139,198
Spain,2010,sn,65,149,306,455
Spain,2010,sp,014,18,8,26
Spain,2010,sp,1524,157,160,317
Spain,2010,sp,2534,290,373,663
Spain,2010,sp,3544,170,349,519
Spain,2010,sp,4554,69,357,426
Spain,2010,sp,5564,26,172,198
Spain,2010,sp,65,84,207,291
Spain,2011,ep,014,59,60,119
Spain,2011,ep,1524,66,79,145
Spain,2011,ep,2534,109,221,330
Spain,2011,ep,3544,125,178,303
Spain,2011,ep,4554,100,110,210
Spain,2011,ep,5564,60,71,131
Spain,2011,ep,65,213,215,428
Spain,2011,sn,014,172,209,381
Spain,2011,sn,1524,99,116,215
Spain,2011,sn,2534,167,202,369
Spain,2011,sn,3544,148,230,378
Spain,2011,sn,4554,74,196,270
Spain,2011,sn,5564,54,138,192
Spain,2011,sn,65,127,300,427
Spain,2011,sp,014,16,14,30
Spain,2011,sp,1524,143,136,279
Spain,2011,sp,2534,255,329,584
Spain,2011,sp,3544,163,304,467
Spain,2011,sp,4554,80,282,362
Spain,2011,sp,5564,30,168,198
Spain,2011,sp,65,99,199,298
Spain,2012,ep,014,38,35,73
Spain,2012,ep,1524,71,71,142
Spain,2012,ep,2534,138,164,302
Spain,2012,ep,3544,140,162,302
Spain,2012,ep,4554,75,104,179
Spain,2012,ep,5564,54,85,139
Spain,2012,ep,65,173,196,369
Spain,2012,sn,014,120,125,245
Spain,2012,sn,1524,72,92,164
Spain,2012,sn,2534,141,172,313
Spain,2012,sn,3544,118,175,293
Spain,2012,sn,4554,70,166,236
Spain,2012,sn,5564,50,133,183
Spain,2012,sn,65,114,297,411
Spain,2012,sp,014,15,10,25
Spain,2012,sp,1524,101,112,213
Spain,2012,sp,2534,202,259,461
Spain,2012,sp,3544,161,299,460
Spain,2012,sp,4554,70,276,346
Spain,2012,sp,5564,24,156,180
Spain,2012,sp,65,74,220,294
Spain,2013,rel,014,179,198,377
Spain,2013,rel,1524,228,259,487
Spain,2013,rel,2534,490,524,1014
Spain,2013,rel,3544,409,614,1023
Spain,2013,rel,4554,220,545,765
Spain,2013,rel,5564,159,352,511
Spain,2013,rel,65,427,620,1047
Sri Lanka,1995,sp,014,15,10,25
Sri Lanka,1995,sp,1524,207,163,370
Sri Lanka,1995,sp,2534,206,361,567
Sri Lanka,1995,sp,3544,142,519,661
Sri Lanka,1995,sp,4554,122,521,643
Sri Lanka,1995,sp,5564,81,365,446
Sri Lanka,1995,sp,65,56,261,317
Sri Lanka,1996,sp,014,18,10,28
Sri Lanka,1996,sp,1524,197,163,360
Sri Lanka,1996,sp,2534,168,327,495
Sri Lanka,1996,sp,3544,147,491,638
Sri Lanka,1996,sp,4554,133,523,656
Sri Lanka,1996,sp,5564,111,355,466
Sri Lanka,1996,sp,65,62,253,315
Sri Lanka,1997,sp,014,23,11,34
Sri Lanka,1997,sp,1524,245,215,460
Sri Lanka,1997,sp,2534,217,390,607
Sri Lanka,1997,sp,3544,173,596,769
Sri Lanka,1997,sp,4554,176,623,799
Sri Lanka,1997,sp,5564,89,396,485
Sri Lanka,1997,sp,65,81,271,352
Sri Lanka,1998,sp,014,22,7,29
Sri Lanka,1998,sp,1524,228,237,465
Sri Lanka,1998,sp,2534,235,430,665
Sri Lanka,1998,sp,3544,169,628,797
Sri Lanka,1998,sp,4554,173,663,836
Sri Lanka,1998,sp,5564,119,445,564
Sri Lanka,1998,sp,65,87,304,391
Sri Lanka,1999,sp,014,10,8,18
Sri Lanka,1999,sp,1524,264,255,519
Sri Lanka,1999,sp,2534,231,406,637
Sri Lanka,1999,sp,3544,168,621,789
Sri Lanka,1999,sp,4554,148,646,794
Sri Lanka,1999,sp,5564,126,440,566
Sri Lanka,1999,sp,65,101,325,426
Sri Lanka,2000,sp,014,23,25,48
Sri Lanka,2000,sp,1524,312,266,578
Sri Lanka,2000,sp,2534,264,459,723
Sri Lanka,2000,sp,3544,176,695,871
Sri Lanka,2000,sp,4554,202,793,995
Sri Lanka,2000,sp,5564,144,484,628
Sri Lanka,2000,sp,65,113,360,473
Sri Lanka,2001,sp,014,18,6,24
Sri Lanka,2001,sp,1524,296,284,580
Sri Lanka,2001,sp,2534,247,446,693
Sri Lanka,2001,sp,3544,194,713,907
Sri Lanka,2001,sp,4554,174,779,953
Sri Lanka,2001,sp,5564,156,528,684
Sri Lanka,2001,sp,65,131,336,467
Sri Lanka,2002,sp,014,19,11,30
Sri Lanka,2002,sp,1524,320,287,607
Sri Lanka,2002,sp,2534,248,411,659
Sri Lanka,2002,sp,3544,205,682,887
Sri Lanka,2002,sp,4554,151,788,939
Sri Lanka,2002,sp,5564,151,551,702
Sri Lanka,2002,sp,65,107,366,473
Sri Lanka,2003,sp,014,14,12,26
Sri Lanka,2003,sp,1524,305,311,616
Sri Lanka,2003,sp,2534,218,467,685
Sri Lanka,2003,sp,3544,186,694,880
Sri Lanka,2003,sp,4554,187,791,978
Sri Lanka,2003,sp,5564,132,495,627
Sri Lanka,2003,sp,65,120,389,509
Sri Lanka,2004,sp,014,18,6,24
Sri Lanka,2004,sp,1524,263,358,621
Sri Lanka,2004,sp,2534,237,472,709
Sri Lanka,2004,sp,3544,192,664,856
Sri Lanka,2004,sp,4554,176,800,976
Sri Lanka,2004,sp,5564,122,521,643
Sri Lanka,2004,sp,65,102,371,473
Sri Lanka,2005,sp,014,19,9,28
Sri Lanka,2005,sp,1524,295,341,636
Sri Lanka,2005,sp,2534,261,520,781
Sri Lanka,2005,sp,3544,189,724,913
Sri Lanka,2005,sp,4554,200,918,1118
Sri Lanka,2005,sp,5564,154,657,811
Sri Lanka,2005,sp,65,130,424,554
Sri Lanka,2006,ep,014,100,127,227
Sri Lanka,2006,ep,1524,161,157,318
Sri Lanka,2006,ep,2534,195,206,401
Sri Lanka,2006,ep,3544,160,171,331
Sri Lanka,2006,ep,4554,150,132,282
Sri Lanka,2006,ep,5564,84,120,204
Sri Lanka,2006,ep,65,71,100,171
Sri Lanka,2006,sn,014,47,55,102
Sri Lanka,2006,sn,1524,85,67,152
Sri Lanka,2006,sn,2534,85,125,210
Sri Lanka,2006,sn,3544,85,152,237
Sri Lanka,2006,sn,4554,116,244,360
Sri Lanka,2006,sn,5564,125,266,391
Sri Lanka,2006,sn,65,139,292,431
Sri Lanka,2006,sp,014,13,8,21
Sri Lanka,2006,sp,1524,301,342,643
Sri Lanka,2006,sp,2534,248,496,744
Sri Lanka,2006,sp,3544,178,600,778
Sri Lanka,2006,sp,4554,189,816,1005
Sri Lanka,2006,sp,5564,157,563,720
Sri Lanka,2006,sp,65,129,402,531
Sri Lanka,2007,ep,014,77,87,164
Sri Lanka,2007,ep,1524,161,161,322
Sri Lanka,2007,ep,2534,200,207,407
Sri Lanka,2007,ep,3544,178,168,346
Sri Lanka,2007,ep,4554,158,170,328
Sri Lanka,2007,ep,5564,113,134,247
Sri Lanka,2007,ep,65,67,94,161
Sri Lanka,2007,sn,014,71,65,136
Sri Lanka,2007,sn,1524,95,90,185
Sri Lanka,2007,sn,2534,90,145,235
Sri Lanka,2007,sn,3544,92,174,266
Sri Lanka,2007,sn,4554,119,251,370
Sri Lanka,2007,sn,5564,129,254,383
Sri Lanka,2007,sn,65,121,270,391
Sri Lanka,2007,sp,014,16,10,26
Sri Lanka,2007,sp,1524,279,288,567
Sri Lanka,2007,sp,2534,228,477,705
Sri Lanka,2007,sp,3544,183,664,847
Sri Lanka,2007,sp,4554,182,802,984
Sri Lanka,2007,sp,5564,176,649,825
Sri Lanka,2007,sp,65,111,412,523
Sri Lanka,2008,ep,014,101,101,202
Sri Lanka,2008,ep,1524,174,171,345
Sri Lanka,2008,ep,2534,232,239,471
Sri Lanka,2008,ep,3544,180,187,367
Sri Lanka,2008,ep,4554,145,204,349
Sri Lanka,2008,ep,5564,117,124,241
Sri Lanka,2008,ep,65,73,113,186
Sri Lanka,2008,sn,014,65,75,140
Sri Lanka,2008,sn,1524,90,98,188
Sri Lanka,2008,sn,2534,91,146,237
Sri Lanka,2008,sn,3544,105,177,282
Sri Lanka,2008,sn,4554,160,284,444
Sri Lanka,2008,sn,5564,137,272,409
Sri Lanka,2008,sn,65,126,305,431
Sri Lanka,2008,sp,014,26,11,37
Sri Lanka,2008,sp,1524,298,283,581
Sri Lanka,2008,sp,2534,288,488,776
Sri Lanka,2008,sp,3544,183,717,900
Sri Lanka,2008,sp,4554,173,810,983
Sri Lanka,2008,sp,5564,172,649,821
Sri Lanka,2008,sp,65,133,415,548
Sri Lanka,2009,ep,014,99,126,225
Sri Lanka,2009,ep,1524,182,158,340
Sri Lanka,2009,ep,2534,247,264,511
Sri Lanka,2009,ep,3544,160,194,354
Sri Lanka,2009,ep,4554,176,202,378
Sri Lanka,2009,ep,5564,134,195,329
Sri Lanka,2009,ep,65,75,140,215
Sri Lanka,2009,sn,014,61,72,133
Sri Lanka,2009,sn,1524,98,81,179
Sri Lanka,2009,sn,2534,96,110,206
Sri Lanka,2009,sn,3544,92,149,241
Sri Lanka,2009,sn,4554,116,280,396
Sri Lanka,2009,sn,5564,119,287,406
Sri Lanka,2009,sn,65,156,269,425
Sri Lanka,2009,sp,014,24,10,34
Sri Lanka,2009,sp,1524,244,328,572
Sri Lanka,2009,sp,2534,241,576,817
Sri Lanka,2009,sp,3544,172,703,875
Sri Lanka,2009,sp,4554,186,860,1046
Sri Lanka,2009,sp,5564,163,689,852
Sri Lanka,2009,sp,65,144,414,558
Sri Lanka,2010,ep,014,117,119,236
Sri Lanka,2010,ep,1524,175,179,354
Sri Lanka,2010,ep,2534,210,273,483
Sri Lanka,2010,ep,3544,187,254,441
Sri Lanka,2010,ep,4554,187,249,436
Sri Lanka,2010,ep,5564,131,207,338
Sri Lanka,2010,ep,65,102,158,260
Sri Lanka,2010,sn,014,59,68,127
Sri Lanka,2010,sn,1524,103,86,189
Sri Lanka,2010,sn,2534,109,121,230
Sri Lanka,2010,sn,3544,91,162,253
Sri Lanka,2010,sn,4554,124,277,401
Sri Lanka,2010,sn,5564,168,282,450
Sri Lanka,2010,sn,65,179,316,495
Sri Lanka,2010,sp,014,15,14,29
Sri Lanka,2010,sp,1524,255,268,523
Sri Lanka,2010,sp,2534,233,539,772
Sri Lanka,2010,sp,3544,171,602,773
Sri Lanka,2010,sp,4554,183,884,1067
Sri Lanka,2010,sp,5564,186,683,869
Sri Lanka,2010,sp,65,154,448,602
Sri Lanka,2011,ep,014,72,100,172
Sri Lanka,2011,ep,1524,185,179,364
Sri Lanka,2011,ep,2534,248,295,543
Sri Lanka,2011,ep,3544,190,263,453
Sri Lanka,2011,ep,4554,200,243,443
Sri Lanka,2011,ep,5564,150,209,359
Sri Lanka,2011,ep,65,114,164,278
Sri Lanka,2011,sn,014,91,64,155
Sri Lanka,2011,sn,1524,109,104,213
Sri Lanka,2011,sn,2534,106,145,251
Sri Lanka,2011,sn,3544,99,198,297
Sri Lanka,2011,sn,4554,146,267,413
Sri Lanka,2011,sn,5564,202,351,553
Sri Lanka,2011,sn,65,194,329,523
Sri Lanka,2011,sp,014,13,12,25
Sri Lanka,2011,sp,1524,270,246,516
Sri Lanka,2011,sp,2534,217,459,676
Sri Lanka,2011,sp,3544,191,585,776
Sri Lanka,2011,sp,4554,192,828,1020
Sri Lanka,2011,sp,5564,191,653,844
Sri Lanka,2011,sp,65,154,479,633
Sri Lanka,2012,ep,014,76,112,188
Sri Lanka,2012,ep,1524,153,157,310
Sri Lanka,2012,ep,2534,182,255,437
Sri Lanka,2012,ep,3544,181,227,408
Sri Lanka,2012,ep,4554,189,238,427
Sri Lanka,2012,ep,5564,151,190,341
Sri Lanka,2012,ep,65,102,136,238
Sri Lanka,2012,sn,014,62,35,97
Sri Lanka,2012,sn,1524,74,78,152
Sri Lanka,2012,sn,2534,70,115,185
Sri Lanka,2012,sn,3544,74,120,194
Sri Lanka,2012,sn,4554,107,255,362
Sri Lanka,2012,sn,5564,130,334,464
Sri Lanka,2012,sn,65,153,282,435
Sri Lanka,2012,sp,014,17,7,24
Sri Lanka,2012,sp,1524,242,243,485
Sri Lanka,2012,sp,2534,200,420,620
Sri Lanka,2012,sp,3544,162,504,666
Sri Lanka,2012,sp,4554,211,799,1010
Sri Lanka,2012,sp,5564,200,672,872
Sri Lanka,2012,sp,65,136,456,592
Sri Lanka,2013,rel,014,152,158,310
Sri Lanka,2013,rel,1524,482,502,984
Sri Lanka,2013,rel,2534,500,869,1369
Sri Lanka,2013,rel,3544,417,1007,1424
Sri Lanka,2013,rel,4554,511,1295,1806
Sri Lanka,2013,rel,5564,538,1175,1713
Sri Lanka,2013,rel,65,418,986,1404
Sudan,1995,sp,014,359,250,609
Sudan,1995,sp,1524,490,604,1094
Sudan,1995,sp,2534,613,796,1409
Sudan,1995,sp,3544,299,634,933
Sudan,1995,sp,4554,403,486,889
Sudan,1995,sp,5564,342,362,704
Sudan,1995,sp,65,305,337,642
Sudan,1998,sp,014,680,805,1485
Sudan,1998,sp,1524,875,1079,1954
Sudan,1998,sp,2534,1036,1533,2569
Sudan,1998,sp,3544,723,1133,1856
Sudan,1998,sp,4554,528,820,1348
Sudan,1998,sp,5564,356,523,879
Sudan,1998,sp,65,247,453,700
Sudan,1999,sp,014,903,842,1745
Sudan,1999,sp,1524,1035,1100,2135
Sudan,1999,sp,2534,1111,1456,2567
Sudan,1999,sp,3544,1104,1270,2374
Sudan,1999,sp,4554,817,978,1795
Sudan,1999,sp,5564,594,841,1435
Sudan,1999,sp,65,615,839,1454
Sudan,2000,sp,014,817,785,1602
Sudan,2000,sp,1524,925,1028,1953
Sudan,2000,sp,2534,1134,1511,2645
Sudan,2000,sp,3544,905,1351,2256
Sudan,2000,sp,4554,771,1119,1890
Sudan,2000,sp,5564,327,638,965
Sudan,2000,sp,65,323,677,1000
Sudan,2001,sp,014,590,732,1322
Sudan,2001,sp,1524,787,1018,1805
Sudan,2001,sp,2534,910,1368,2278
Sudan,2001,sp,3544,715,1085,1800
Sudan,2001,sp,4554,467,777,1244
Sudan,2001,sp,5564,212,462,674
Sudan,2001,sp,65,58,301,359
Sudan,2002,sp,014,498,559,1057
Sudan,2002,sp,1524,865,1171,2036
Sudan,2002,sp,2534,1007,1494,2501
Sudan,2002,sp,3544,840,1168,2008
Sudan,2002,sp,4554,523,852,1375
Sudan,2002,sp,5564,275,511,786
Sudan,2002,sp,65,170,405,575
Sudan,2003,sp,014,443,489,932
Sudan,2003,sp,1524,881,1195,2076
Sudan,2003,sp,2534,1052,1644,2696
Sudan,2003,sp,3544,879,1271,2150
Sudan,2003,sp,4554,562,856,1418
Sudan,2003,sp,5564,384,645,1029
Sudan,2003,sp,65,219,473,692
Sudan,2004,sp,014,426,537,963
Sudan,2004,sp,1524,978,1377,2355
Sudan,2004,sp,2534,1187,1791,2978
Sudan,2004,sp,3544,897,1465,2362
Sudan,2004,sp,4554,601,1035,1636
Sudan,2004,sp,5564,400,697,1097
Sudan,2004,sp,65,237,467,704
Sudan,2005,sp,014,381,425,806
Sudan,2005,sp,1524,1102,1358,2460
Sudan,2005,sp,2534,1203,1990,3193
Sudan,2005,sp,3544,978,1541,2519
Sudan,2005,sp,4554,729,1151,1880
Sudan,2005,sp,5564,411,724,1135
Sudan,2005,sp,65,244,493,737
Sudan,2006,sp,014,312,297,609
Sudan,2006,sp,1524,965,1351,2316
Sudan,2006,sp,2534,1108,1890,2998
Sudan,2006,sp,3544,948,1504,2452
Sudan,2006,sp,4554,763,1102,1865
Sudan,2006,sp,5564,442,710,1152
Sudan,2006,sp,65,270,532,802
Sudan,2007,ep,014,61,84,145
Sudan,2007,ep,1524,75,92,167
Sudan,2007,ep,2534,81,108,189
Sudan,2007,ep,3544,76,151,227
Sudan,2007,ep,4554,42,56,98
Sudan,2007,ep,5564,19,28,47
Sudan,2007,ep,65,13,21,34
Sudan,2007,sn,014,970,1214,2184
Sudan,2007,sn,1524,91,129,220
Sudan,2007,sn,2534,108,221,329
Sudan,2007,sn,3544,121,243,364
Sudan,2007,sn,4554,97,192,289
Sudan,2007,sn,5564,66,98,164
Sudan,2007,sn,65,26,42,68
Sudan,2007,sp,014,334,288,622
Sudan,2007,sp,1524,992,1355,2347
Sudan,2007,sp,2534,1318,1903,3221
Sudan,2007,sp,3544,990,1540,2530
Sudan,2007,sp,4554,729,1102,1831
Sudan,2007,sp,5564,467,729,1196
Sudan,2007,sp,65,324,556,880
Sudan,2008,ep,014,239,315,554
Sudan,2008,ep,1524,1437,1857,3294
Sudan,2008,sn,014,571,959,1530
Sudan,2008,sn,1524,2095,3202,5297
Sudan,2008,sp,014,321,317,638
Sudan,2008,sp,1524,850,1241,2091
Sudan,2008,sp,2534,962,1740,2702
Sudan,2008,sp,3544,841,1301,2142
Sudan,2008,sp,4554,601,903,1504
Sudan,2008,sp,5564,344,610,954
Sudan,2008,sp,65,235,534,769
Sudan,2009,ep,014,357,463,820
Sudan,2009,ep,1524,1584,2082,3666
Sudan,2009,sn,014,827,965,1792
Sudan,2009,sn,1524,2122,3269,5391
Sudan,2009,sp,014,236,288,524
Sudan,2009,sp,1524,806,1279,2085
Sudan,2009,sp,2534,983,1757,2740
Sudan,2009,sp,3544,800,1281,2081
Sudan,2009,sp,4554,557,904,1461
Sudan,2009,sp,5564,334,606,940
Sudan,2009,sp,65,233,477,710
Sudan,2010,sp,014,195,209,404
Sudan,2010,sp,1524,761,1185,1946
Sudan,2010,sp,2534,979,1781,2760
Sudan,2010,sp,3544,772,1335,2107
Sudan,2010,sp,4554,520,863,1383
Sudan,2010,sp,5564,279,497,776
Sudan,2010,sp,65,191,391,582
Sudan,2011,ep,014,321,416,737
Sudan,2011,ep,1524,1677,2210,3887
Sudan,2011,ep,2534,0,0,0
Sudan,2011,ep,3544,0,0,0
Sudan,2011,ep,4554,0,0,0
